"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1982","Stratum_1"," [g]",18879406636.2173,1379524575.62499,0.0828185252294273
"1","1983","Stratum_1"," [g]",18520058925.6003,1195688104.37181,0.0723436966451568
"1","1984","Stratum_1"," [g]",18712369076.4253,993078166.016572,0.0588268903487014
"1","1985","Stratum_1"," [g]",13324242537.8806,813133937.34967,0.0676457002125904
"1","1986","Stratum_1"," [g]",14574831323.607,856168335.717084,0.0652018026476121
"1","1987","Stratum_1"," [g]",12461905323.0187,816041481.36264,0.0740061715107125
"1","1988","Stratum_1"," [g]",16852990338.7613,1160404989.38085,0.0776988144553468
"1","1989","Stratum_1"," [g]",21602955499.4523,3895693614.75275,0.219065224839477
"1","1990","Stratum_1"," [g]",20132381433.8575,3648443011.13239,0.220904063608674
"1","1991","Stratum_1"," [g]",17492706419.8008,1613383297.70043,0.107502280000757
"1","1992","Stratum_1"," [g]",18232297124.5962,1785361767.94622,0.114800477851681
"1","1993","Stratum_1"," [g]",16186154636.2762,1362178491.97702,0.0983610748015196
"1","1994","Stratum_1"," [g]",28815862325.8308,2754551692.05673,0.113167280032812
"1","1995","Stratum_1"," [g]",12008176643.3442,931598876.716978,0.0887162623647201
"1","1996","Stratum_1"," [g]",33657185189.6591,3386755949.75482,0.119523870166763
"1","1997","Stratum_1"," [g]",24760108291.0672,1883994058.2296,0.0889368633109628
"1","1998","Stratum_1"," [g]",27805605150.4486,2624671527.34024,0.112070356499526
"1","1999","Stratum_1"," [g]",21557723252.8181,1821129053.73323,0.0981616604723399
"1","2000","Stratum_1"," [g]",32343808948.3794,3092593022.02379,0.112861220128553
"1","2001","Stratum_1"," [g]",14099515947.7474,1212549789.13125,0.10028405048258
"1","2002","Stratum_1"," [g]",19907116025.6894,1405982637.18929,0.0811334059732737
"1","2003","Stratum_1"," [g]",12980911069.1295,1118947129.34939,0.100818004537927
"1","2004","Stratum_1"," [g]",12567364022.8541,831734908.270393,0.0756397128146879
"1","2005","Stratum_1"," [g]",6806269744.92345,709665232.036416,0.122237527403819
"1","2006","Stratum_1"," [g]",21370496317.8641,1835056692.04564,0.099599381470326
"1","2007","Stratum_1"," [g]",9243662846.29103,707939512.369642,0.0875039510058218
